TABLE_ID,NAME,CODE,DESCRIPTION,MAINTENANCE_AGENCY_ID,VERSION,VALID_FROM,VALID_TO
EBA_FINREP_EBA_F_45.02_FINREP_2017-A,F 45.02,F_45.02,F 45.02 Gains or losses on derecognition of non-financial assets,EBA,FINREP 2017-A,2018-03-31,2020-06-29
EBA_FINREP_EBA_F_11.02_FINREP_2017-A,F 11.02,F_11.02,F 11.02 Derivatives - Hedge accounting under National GAAP: Breakdown by type of risk,EBA,FINREP 2017-A,2018-03-31,2021-06-29
EBA_FINREP_EBA_F_04.02.2_FINREP_2017-A,F 04.02.2,F_04.02.2,F 04.02.2 Breakdown of financial assets by instrument and by counterparty sector: financial assets designated at fair value through profit or loss,EBA,FINREP 2017-A,2018-03-31,2021-06-29
EBA_FINREP_EBA_F_02.00_FINREP_2017-A,F 02.00,F_02.00,F 02.00 Statement of profit or loss,EBA,FINREP 2017-A,2018-03-31,2020-06-29
EBA_FINREP_EBA_F_46.00_FINREP_2017-A,F 46.00,F_46.00,F 46.00 Statement of changes in equity,EBA,FINREP 2017-A,2018-03-31,2021-06-29
EBA_FINREP_EBA_F_10.00_FINREP_2017-A,F 10.00,F_10.00,F 10.00 Derivatives: Trading and economic hedges,EBA,FINREP 2017-A,2018-03-31,2021-06-29
EBA_FINREP_EBA_F_12.01.b_FINREP_2017-A,F 12.01.b,F_12.01.b,F 12.01.b Movements in allowances and provisions for credit losses (II),EBA,FINREP 2017-A,2018-03-31,2018-12-30
FINREP_REF_F_00.01_REF_FINREP,F 00.01 Nature of Report (FINREP),F_00.01_REF,,ECB,FINREP,2013-12-01,2021-06-29
FINREP_REF_F_04.06_REF_FINREP 3.0,F 04.06 Breakdown of financial assets by instrument and by counterparty sector: trading financial assets,F_04.06_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_18.01_REF_FINREP 2.9,F 18.01 Inflows and outflows of non-performing exposures - loans and advances by counterparty sector,F_18.01_REF,,ECB,FINREP 2.9,2020-06-30,9999-12-31
FINREP_REF_F_23.01_REF_FINREP 2.9,F 23.01 Loans and advances: Number of instruments,F_23.01_REF,,ECB,FINREP 2.9,2020-06-30,9999-12-31
FINREP_REF_F_03.00_REF_FINREP 3.0,F 03.00 Statement of comprehensive income,F_03.00_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_16.06_REF_FINREP 3.0,F 16.06 Breakdown of selected statement of profit or loss items: Gains and losses from hedge accounting,F_16.06_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_17.02_REF_FINREP 3.0,"F 17.02 Reconciliation between IFRS and CRR scope of consolidation: Off-balance sheet exposures - loan commitments, financial guarantees and other commitments given",F_17.02_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_00.01_REF_FINREP 3.0,F 00.01 Nature of Report (FINREP),F_00.01_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_03.00_REF_FINREP 2.8,F 03.00 Statement of comprehensive income,F_03.00_REF,,ECB,FINREP 2.8,2018-12-31,2021-06-29
FINREP_REF_F_04.05_REF_FINREP 3.0,F 04.05 Subordinated financial assets,F_04.05_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_05.01_REF_FINREP 3.0,"F 05.01 Breakdown of non-trading loans and advances by product: Loans and advances other than held for trading, trading or held for sale assets by product",F_05.01_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_12.02_REF_FINREP 3.0,F 12.02 Transfers between impairment stages (gross basis presentation),F_12.02_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_23.02_REF_FINREP 2.9,F 23.02 Loans and advances: Additional information on gross carrying amounts,F_23.02_REF,,ECB,FINREP 2.9,2020-06-30,9999-12-31
FINREP_REF_F_11.03_REF_FINREP 3.0,F 11.03 Non-derivative hedging instruments: Breakdown by accounting portfolio and type of hedge,F_11.03_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_04.08_REF_FINREP 3.0,F 04.08 Breakdown of financial assets by instrument and by counterparty sector: non-trading non-derivative financial assets measured at fair value to equity,F_04.08_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_20.06_REF_FINREP 3.0,F 20.06 Geographical breakdown of liabilities by residence of the counterparty,F_20.06_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_05.01_REF_FINREP 2.8,F 05.01 Breakdown of non-trading loans and advances by product: Loan and advances other than held for trading by product,F_05.01_REF,,ECB,FINREP 2.8,2018-12-31,2021-06-29
FINREP_REF_F_16.05_REF_FINREP 3.0,F 16.05 Breakdown of selected statement of profit or loss items: Gains or losses on financial assets and liabilities designated at fair value through profit or loss by instrument,F_16.05_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_08.02_REF_FINREP 2.8,F 08.02 Subordinated liabilities,F_08.02_REF,,ECB,FINREP 2.8,2018-12-31,2021-06-29
FINREP_REF_F_17.01_REF_FINREP 3.0,F 17.01 Reconciliation between IFRS and CRR scope of consolidation: Assets,F_17.01_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_16.08_REF_FINREP 3.0,F 16.08 Breakdown of selected statement of profit or loss items: Other administrative expenses,F_16.08_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_45.02_REF_FINREP 2.9,F 45.02 Gains or losses on derecognition of non-financial assets,F_45.02_REF,,ECB,FINREP 2.9,2020-06-30,2021-06-29
FINREP_REF_F_44.03_REF_FINREP 3.0,F 44.03 Staff expenses by type of benefits,F_44.03_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_08.02_REF_FINREP 3.0,F 08.02 Subordinated liabilities,F_08.02_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_14.00_REF_FINREP 3.0,F 14.00 Fair value hierarchy: financial instruments at fair value,F_14.00_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_16.08_REF_FINREP 2.9,F 16.08 Breakdown of selected statement of profit or loss items: Other administrative expenses,F_16.08_REF,,ECB,FINREP 2.9,2020-06-30,2021-06-29
FINREP_REF_F_45.02_REF_FINREP 3.0,F 45.02 Gains or losses on derecognition of non-financial assets,F_45.02_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_44.03_REF_FINREP 2.9,F 44.03 Staff expenses by type of benefits,F_44.03_REF,,ECB,FINREP 2.9,2020-06-30,2021-06-29
FINREP_REF_F_24.01_REF_FINREP 2.9,F 24.01 Loans and advances: Inflows and outflows of non-performing exposures,F_24.01_REF,,ECB,FINREP 2.9,2020-06-30,9999-12-31
FINREP_REF_F_31.02_REF_FINREP 3.0,F 31.02 Related parties: expenses and income generated by transactions with,F_31.02_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_01.03_REF_FINREP 3.0,F 01.03 Balance Sheet Statement [Statement of Financial Position]: Equity,F_01.03_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_20.03_REF_FINREP 3.0,F 20.03 Geographical breakdown of main income statement items by location of the activities,F_20.03_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_04.08_REF_FINREP 2.9,F 04.08 Breakdown of financial assets by instrument and by counterparty sector: non-trading non-derivative financial assets measured at fair value to equity,F_04.08_REF,,ECB,FINREP 2.9,2020-06-30,2021-06-29
FINREP_REF_F_07.01_REF_FINREP 3.0,F 07.01 Financial assets subject to impairment that are past due,F_07.01_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_07.01_REF_FINREP 2.8,F 07.01 Financial assets subject to impairment that are past due,F_07.01_REF,,ECB,FINREP 2.8,2018-12-31,2021-06-29
FINREP_REF_F_43.00_REF_FINREP 3.0,F 43.00 Provisions,F_43.00_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_20.03_REF_FINREP 2.8,F 20.03 Geographical breakdown of main income statement items by location of the activities,F_20.03_REF,,ECB,FINREP 2.8,2018-12-31,2021-06-29
FINREP_REF_F_46.00_REF_FINREP 3.0,F 46.00 Statement of changes in equity,F_46.00_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_16.03_REF_FINREP 3.0,F 16.03 Breakdown of selected statement of profit or loss items: Gains or losses on financial assets and liabilities held for trading and trading financial assets and trading financial liabilities by instrument,F_16.03_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_31.01_REF_FINREP 3.0,F 31.01 Related parties: amounts payable to and amounts receivable from,F_31.01_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_45.01_REF_FINREP 3.0,F 45.01 Gains and losses on financial assets and liabilities designated at fair value through profit or loss by accounting portfolio,F_45.01_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_24.02_REF_FINREP 2.9,F 24.02 Loans and advances: Flow of impairments and accumulated negative changes in fair value due to credit risk on non-performing exposures,F_24.02_REF,,ECB,FINREP 2.9,2020-06-30,9999-12-31
FINREP_REF_F_07.02_REF_FINREP 2.8,F 07.02 Financial assets subject to impairment that are past due under national GAAP,F_07.02_REF,,ECB,FINREP 2.8,2018-12-31,2021-06-29
FINREP_REF_F_23.04_REF_FINREP 2.9,F 23.04 Loans and advances: Additional information on accumulated impairments and accumulated negative changes in fair value due to credit risk,F_23.04_REF,,ECB,FINREP 2.9,2020-06-30,9999-12-31
FINREP_REF_F_40.02_REF_FINREP 3.0,"F 40.02 Scope of the group: ""instrument-by-instrument""",F_40.02_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_07.02_REF_FINREP 3.0,F 07.02 Financial assets subject to impairment that are past due under national GAAP,F_07.02_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_06.01_REF_FINREP 3.0,"F 06.01 Breakdown of loans and advances other than held for trading, trading or held for sale assets to non-financial corporations by NACE codes",F_06.01_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_41.01_REF_FINREP 3.0,F 41.01 Fair value hierarchy: financial instruments at amortised cost,F_41.01_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_11.02_REF_FINREP 3.0,F 11.02 Derivatives - Hedge accounting under National GAAP: Breakdown by type of risk,F_11.02_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_04.09_REF_FINREP 3.0,F 04.09 Breakdown of financial assets by instrument and by counterparty sector: non-trading non-derivative financial assets measured at a cost-based method,F_04.09_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_42.00_REF_FINREP 3.0,F 42.00 Tangible and intangible assets: carrying amount by measurement method,F_42.00_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_22.02_REF_FINREP 3.0,F 22.02 Assets involved in the services provided,F_22.02_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_23.03_REF_FINREP 2.9,F 23.03 Loans and advances collateralised by immovable property: Breakdown by LTV ratios,F_23.03_REF,,ECB,FINREP 2.9,2020-06-30,9999-12-31
FINREP_REF_F_44.02_REF_FINREP 3.0,F 44.02 Movements in defined benefit plans and employee benefits,F_44.02_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_30.02_REF_FINREP 2.8,F 30.02 Breakdown of interests in unconsolidated structured entities by nature of the activities,F_30.02_REF,,ECB,FINREP 2.8,2018-12-31,2021-06-29
FINREP_REF_F_30.02_REF_FINREP 3.0,F 30.02 Breakdown of interests in unconsolidated structured entities by nature of the activities,F_30.02_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_16.01_REF_FINREP 2.9,F 16.01 Breakdown of selected statement of profit or loss items: Interest income and expenses by instrument and counterparty sector(a),F_16.01_REF,,ECB,FINREP 2.9,2020-06-30,2021-06-29
FINREP_REF_F_16.04_REF_FINREP 3.0,F 16.04 Breakdown of selected statement of profit or loss items: Gains or losses on financial assets and liabilities held for trading and trading financial assets and trading financial liabilities by risk,F_16.04_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_12.00_REF_FINREP 3.0,F 12.00 Movements in allowances for credit losses and impairment of equity instruments under national GAAP,F_12.00_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_20.04_REF_FINREP 2.8,F 20.04 Geographical breakdown of assets by residence of the counterparty,F_20.04_REF,,ECB,FINREP 2.8,2018-12-31,2020-06-29
FINREP_REF_F_13.01_REF_FINREP 2.9,F 13.01 Breakdown of collateral and guarantees by loans and advances other than held for trading,F_13.01_REF,,ECB,FINREP 2.9,2020-06-30,2021-06-29
FINREP_REF_F_22.01_REF_FINREP 3.0,F 22.01 Fee and commission income and expenses by activity,F_22.01_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_04.10_REF_FINREP 2.9,F 04.10 Breakdown of financial assets by instrument and by counterparty sector: other non-trading non-derivative financial assets,F_04.10_REF,,ECB,FINREP 2.9,2020-06-30,2021-06-29
FINREP_REF_F_04.07_REF_FINREP 3.0,F 04.07 Breakdown of financial assets by instrument and by counterparty sector: non-trading non-derivative financial assets measured at fair value through profit or loss,F_04.07_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_20.04_REF_FINREP 3.0,F 20.04 Geographical breakdown of assets by residence of the counterparty,F_20.04_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_41.02_REF_FINREP 3.0,F 41.02 Use of the Fair Value Option,F_41.02_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_21.00_REF_FINREP 3.0,F 21.00 Tangible and intangible assets: assets subject to operating lease,F_21.00_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_11.01_REF_FINREP 3.0,F 11.01 Derivatives - Hedge accounting: Breakdown by type of risk and type of hedge,F_11.01_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_30.01_REF_FINREP 3.0,F 30.01 Interests in unconsolidated structured entities,F_30.01_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_17.03_REF_FINREP 3.0,F 17.03 Reconciliation between IFRS and CRR scope of consolidation: Liabilities,F_17.03_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_44.04_REF_FINREP 2.9,F 44.04 Staff expenses by category of remuneration and category of staff,F_44.04_REF,,ECB,FINREP 2.9,2020-06-30,9999-12-31
FINREP_REF_F_44.01_REF_FINREP 3.0,F 44.01 Components of net defined benefit plan assets and liabilities,F_44.01_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_02.00_REF_FINREP 2.9,F 02.00 Statement of profit or loss,F_02.00_REF,,ECB,FINREP 2.9,2020-06-30,2021-06-29
FINREP_REF_F_24.03_REF_FINREP 2.9,F 24.03 Loans and advances: Write-offs of non-performing exposures during the period,F_24.03_REF,,ECB,FINREP 2.9,2020-06-30,9999-12-31
FINREP_REF_F_09.01_REF_FINREP 3.0,"F 09.01 Off-balance sheet exposures under national GAAP: Loan commitments, financial guarantees and other commitments given",F_09.01_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_02.00_REF_FINREP 3.0,F 02.00 Statement of profit or loss,F_02.00_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_01.01_REF_FINREP 3.0,F 01.01 Balance Sheet Statement [Statement of Financial Position]: Assets,F_01.01_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_16.02_REF_FINREP 3.0,F 16.02 Breakdown of selected statement of profit or loss items: Gains or losses on derecognition of financial assets and liabilities not measured at fair value through profit or loss by instrument,F_16.02_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_47.00_REF_FINREP 2.9,F 47.00 Loans and advances: Average duration and recovery periods,F_47.00_REF,,ECB,FINREP 2.9,2020-06-30,9999-12-31
FINREP_REF_F_11.04_REF_FINREP 3.0,F 11.04 Hedged items in fair value hedges,F_11.04_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_10.00_REF_FINREP 3.0,F 10.00 Derivatives: Trading and economic hedges,F_10.00_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_20.01_REF_FINREP 3.0,F 20.01 Geographical breakdown of assets by location of the activities,F_20.01_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_23.05_REF_FINREP 2.9,F 23.05 Loans and advances: Collateral received and financial guarantees received,F_23.05_REF,,ECB,FINREP 2.9,2020-06-30,9999-12-31
FINREP_REF_F_20.01_REF_FINREP 2.8,F 20.01 Geographical breakdown of assets by location of the activities,F_20.01_REF,,ECB,FINREP 2.8,2018-12-31,2021-06-29
FINREP_REF_F_13.01_REF_FINREP 3.0,F 13.01 Breakdown of collateral and guarantees by loans and advances other than held for trading,F_13.01_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_22.01_REF_FINREP 2.9,F 22.01 Fee and commission income and expenses by activity,F_22.01_REF,,ECB,FINREP 2.9,2020-06-30,2021-06-29
FINREP_REF_F_04.10_REF_FINREP 3.0,F 04.10 Breakdown of financial assets by instrument and by counterparty sector: other non-trading non-derivative financial assets,F_04.10_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_01.02_REF_FINREP 3.0,F 01.02 Balance Sheet Statement [Statement of Financial Position]: Liabilities,F_01.02_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_16.01_REF_FINREP 3.0,F 16.01 Breakdown of selected statement of profit or loss items: Interest income and expenses by instrument and counterparty sector(a),F_16.01_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_09.02_REF_FINREP 3.0,"F 09.02 Loan commitments, financial guarantees and other commitments received",F_09.02_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_45.03_REF_FINREP 3.0,F 45.03 Other operating income and expenses,F_45.03_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_42.00_REF_FINREP 2.9,F 42.00 Tangible and intangible assets: carrying amount by measurement method,F_42.00_REF,,ECB,FINREP 2.9,2020-06-30,2021-06-29
FINREP_REF_F_20.02_REF_FINREP 2.8,F 20.02 Geographical breakdown of liabilities by location of the activities,F_20.02_REF,,ECB,FINREP 2.8,2018-12-31,2021-06-29
FINREP_REF_F_23.06_REF_FINREP 2.9,F 23.06 Loans and advances: Accumulated partial write-offs,F_23.06_REF,,ECB,FINREP 2.9,2020-06-30,9999-12-31
FINREP_REF_F_04.01_REF_FINREP 3.0,F 04.01 Breakdown of financial assets by instrument and by counterparty sector: financial assets held for trading,F_04.01_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_06.01_REF_FINREP 2.9,F 06.01 Breakdown of non-trading loans and advances other than held for trading to non-financial corporations by NACE codes,F_06.01_REF,,ECB,FINREP 2.9,2020-06-30,2021-06-29
FINREP_REF_F_20.02_REF_FINREP 3.0,F 20.02 Geographical breakdown of liabilities by location of the activities,F_20.02_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_04.09_REF_FINREP 2.9,F 04.09 Breakdown of financial assets by instrument and by counterparty sector: non-trading non-derivative financial assets measured at a cost-based method,F_04.09_REF,,ECB,FINREP 2.9,2020-06-30,2021-06-29
FINREP_REF_F_18.00.b_REF_FINREP 2.9,F 18.00.b Information on performing and non-performing exposures (II),F_18.00.b_REF,,ECB,FINREP 2.9,2020-06-30,2021-06-29
FINREP_REF_F_18.02.b_REF_FINREP 2.9,F 18.02.b Commercial Real Estate (CRE) loans and additional information on loans secured by immovable property (II),F_18.02.b_REF,,ECB,FINREP 2.9,2020-06-30,9999-12-31
FINREP_REF_F_12.01.a_REF_FINREP 2.9,F 12.01.a Movements in allowances and provisions for credit losses (I),F_12.01.a_REF,,ECB,FINREP 2.9,2020-06-30,2021-06-29
FINREP_REF_F_25.01.b_REF_FINREP 3.0,F 25.01.b Collateral obtained by taking possession other than collateral classified as Property Plant and Equipment (PP&E): Inflows and outflows (II),F_25.01.b_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_19.00.e_REF_FINREP 3.0,F 19.00.e Information on forborne exposures (V),F_19.00.e_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_18.00.a_REF_FINREP 2.9,F 18.00.a Information on performing and non-performing exposures (I),F_18.00.a_REF,,ECB,FINREP 2.9,2020-06-30,2021-06-29
FINREP_REF_F_04.03.1_REF_FINREP 2.9,F 04.03.1 Breakdown of financial assets by instrument and by counterparty sector: financial assets at fair value through other comprehensive income,F_04.03.1_REF,,ECB,FINREP 2.9,2020-06-30,2021-06-29
FINREP_REF_F_18.00.d_REF_FINREP 3.0,F 18.00.d Information on performing and non-performing exposures (IV),F_18.00.d_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_25.01.d_REF_FINREP 2.9,F 25.01.d Collateral obtained by taking possession other than collateral classified as Property Plant and Equipment (PP&E): Inflows and outflows (IV),F_25.01.d_REF,,ECB,FINREP 2.9,2020-06-30,2021-06-29
FINREP_REF_F_18.02.a_REF_FINREP 2.9,F 18.02.a Commercial Real Estate (CRE) loans and additional information on loans secured by immovable property (I),F_18.02.a_REF,,ECB,FINREP 2.9,2020-06-30,9999-12-31
FINREP_REF_F_25.01.a_REF_FINREP 3.0,F 25.01.a Collateral obtained by taking possession other than collateral classified as Property Plant and Equipment (PP&E): Inflows and outflows (I),F_25.01.a_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_19.00.c_REF_FINREP 2.9,F 19.00.c Information on forborne exposures (III),F_19.00.c_REF,,ECB,FINREP 2.9,2020-06-30,2021-06-29
FINREP_REF_F_25.02.c_REF_FINREP 2.9,F 25.02.c Collateral obtained by taking possession other than collateral classified as Property Plant and Equipment (PP&E): Type of collateral obtained (III),F_25.02.c_REF,,ECB,FINREP 2.9,2020-06-30,2021-06-29
FINREP_REF_F_16.04.1_REF_FINREP 3.0,F 16.04.1 Breakdown of selected statement of profit or loss items: Gains or losses on non-trading financial assets mandatorily at fair value through profit or loss by instrument,F_16.04.1_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_25.02.c_REF_FINREP 3.0,F 25.02.c Collateral obtained by taking possession other than collateral classified as Property Plant and Equipment (PP&E): Type of collateral obtained (III),F_25.02.c_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_19.00.c_REF_FINREP 3.0,F 19.00.c Information on forborne exposures (III),F_19.00.c_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_16.07.b_REF_FINREP 3.0,F 16.07.b Breakdown of selected statement of profit or loss items: Impairment on non-financial assets (b),F_16.07.b_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_18.00.a_REF_FINREP 3.0,F 18.00.a Information on performing and non-performing exposures (I),F_18.00.a_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_04.03.1_REF_FINREP 3.0,F 04.03.1 Breakdown of financial assets by instrument and by counterparty sector: financial assets at fair value through other comprehensive income,F_04.03.1_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_18.00.d_REF_FINREP 2.9,F 18.00.d Information on performing and non-performing exposures (IV),F_18.00.d_REF,,ECB,FINREP 2.9,2020-06-30,2021-06-29
FINREP_REF_F_25.03.a_REF_FINREP 2.9,F 25.03.a Collateral obtained by taking possession classified as Property Plant and Equipment (PP&E) (I),F_25.03.a_REF,,ECB,FINREP 2.9,2020-06-30,9999-12-31
FINREP_REF_F_25.01.d_REF_FINREP 3.0,F 25.01.d Collateral obtained by taking possession other than collateral classified as Property Plant and Equipment (PP&E): Inflows and outflows (IV),F_25.01.d_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_25.01.a_REF_FINREP 2.9,F 25.01.a Collateral obtained by taking possession other than collateral classified as Property Plant and Equipment (PP&E): Inflows and outflows (I),F_25.01.a_REF,,ECB,FINREP 2.9,2020-06-30,2021-06-29
FINREP_REF_F_12.01.b_REF_FINREP 3.0,F 12.01.b Movements in allowances and provisions for credit losses (II),F_12.01.b_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_12.01.b_REF_FINREP 2.8,F 12.01.b Movements in allowances and provisions for credit losses (II),F_12.01.b_REF,,ECB,FINREP 2.8,2018-12-31,2021-06-29
FINREP_REF_F_16.07.a_REF_FINREP 3.0,F 16.07.a Breakdown of selected statement of profit or loss items: Impairment on non-financial assets (a),F_16.07.a_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_19.00.e_REF_FINREP 2.9,F 19.00.e Information on forborne exposures (V),F_19.00.e_REF,,ECB,FINREP 2.9,2020-06-30,2021-06-29
FINREP_REF_F_20.07.1_REF_FINREP 3.0,F 20.07.1 Geographical breakdown by residence of the counterparty of loans and advances other than held for trading to non-financial corporations by NACE codes,F_20.07.1_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_12.01.a_REF_FINREP 2.8,F 12.01.a Movements in allowances and provisions for credit losses (I),F_12.01.a_REF,,ECB,FINREP 2.8,2018-12-31,2020-06-29
FINREP_REF_F_18.00.b_REF_FINREP 3.0,F 18.00.b Information on performing and non-performing exposures (II),F_18.00.b_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_25.03.b_REF_FINREP 2.9,F 25.03.b Collateral obtained by taking possession classified as Property Plant and Equipment (PP&E) (II),F_25.03.b_REF,,ECB,FINREP 2.9,2020-06-30,9999-12-31
FINREP_REF_F_12.01.a_REF_FINREP 3.0,F 12.01.a Movements in allowances and provisions for credit losses (I),F_12.01.a_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_25.01.b_REF_FINREP 2.9,F 25.01.b Collateral obtained by taking possession other than collateral classified as Property Plant and Equipment (PP&E): Inflows and outflows (II),F_25.01.b_REF,,ECB,FINREP 2.9,2020-06-30,2021-06-29
FINREP_REF_F_08.01.b_REF_FINREP 3.0,F 08.01.b Breakdown of financial liabilities by product and by counterparty (b),F_08.01.b_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_20.05.b_REF_FINREP 3.0,F 20.05.b Geographical breakdown of off-balance sheet items subject to credit risk by residence of the counterparty (b),F_20.05.b_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_18.00.e_REF_FINREP 3.0,F 18.00.e Information on performing and non-performing exposures (V),F_18.00.e_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_04.02.2_REF_FINREP 3.0,F 04.02.2 Breakdown of financial assets by instrument and by counterparty sector: financial assets designated at fair value through profit or loss,F_04.02.2_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_25.02.b_REF_FINREP 2.9,F 25.02.b Collateral obtained by taking possession other than collateral classified as Property Plant and Equipment (PP&E): Type of collateral obtained (II),F_25.02.b_REF,,ECB,FINREP 2.9,2020-06-30,2021-06-29
